episode,training_mean_reward,validation_mean_reward
149,0.13327036462379885,
150,-0.22238450965891252,
151,-0.08411822171686378,
152,-0.08186179970946153,
153,-0.01946138793193336,
154,-0.704066863575957,
155,-0.06831443622885894,
156,0.5975565966271255,
157,0.5891814311441568,
158,-0.017156605380038853,
159,0.0881232565348524,
160,-0.09294548825631774,
161,0.5792420894155953,
162,0.5191851566787059,
163,0.3190866918973707,
164,0.5003770224427393,
165,0.3345634055123232,
166,-0.24209608024465762,
167,0.5385786366849713,
168,0.6989335816486298,
169,0.2927250116431707,
170,-0.18624906546249045,
171,0.2026950939227489,
172,0.11391734496406064,
173,0.34402197269289114,
174,0.2656967359243881,
175,0.12268002925481715,
176,0.4961664984122941,
177,0.5410787339571782,
178,0.074974073522819,
179,-0.34893715361576594,
180,-0.1333023638860227,
181,0.11804547572375981,
182,-0.26993921689190303,
183,0.6333463251308844,
184,-0.13595881394784118,
185,0.3615944592572373,
186,0.08122393390951013,
187,-0.7029096831323975,
188,0.3334091889366672,
189,0.043108229789735955,
190,-0.029835067487892674,
191,0.5730218153552028,
192,0.23067482023892044,
193,0.2311355395925226,
194,0.558412818745258,
195,0.5372720297361738,
196,0.5697745656342778,
197,0.5633194588998292,
198,0.26043812176223535,
199,0.14355630266531125,
200,0.36135822378180676,
201,0.13438645269540356,
202,0.5486301396330425,
203,0.19637228833334436,
204,0.3389653752440265,
205,0.528870501126637,
206,0.46106627348661056,
207,0.408525067072926,
208,-0.03404650890546662,
209,0.007664728424662087,
210,0.0022726792878686127,
211,0.8297189710900278,
212,0.3595939161653695,
213,0.5015766454914761,
214,0.47286710514579366,
215,0.1984936593797257,
216,0.17050966705043855,
217,0.004229671806417045,
218,-0.4161357814944599,
219,-0.31490651687369775,
220,0.5028734078917303,
221,0.7757814496273423,
222,-0.02676849432994973,
223,0.513192442039998,
224,0.5916636721434007,
225,0.2681316233003712,
226,0.26496359071839337,
227,-0.03926362288855612,
228,0.5294493660954196,
229,0.37604009574999997,
230,0.4583138633685851,
231,0.012130308864177323,
232,0.580754179568505,
233,0.29636658344705963,
234,-0.1351998532517371,
235,0.40117811817237375,
236,0.557622135441697,
237,0.6378524774393807,
238,0.42893259922139304,
239,0.05493092216195038,
240,-0.10516559829617708,
241,0.5295450158610884,
242,0.7723204275929105,
243,0.5037326440192249,
244,0.42195457218403576,
245,0.48203203013418716,
246,0.04649581211696747,
247,0.43098996767237485,
248,0.5556116984507358,
249,0.21734074191985286,
250,0.6878618213088297,
251,0.5911493169594748,
252,0.61847082032364,
253,0.3283734624173996,
254,0.1763312164745746,
255,0.34580583270784077,
256,0.5295914042393843,
257,0.631195367226854,
258,0.29699857843089317,
259,0.33172741924579474,
260,0.27780489477585246,
261,0.05556327120455939,
262,0.4155801415294627,
263,0.49166993180351015,
264,0.40753298701803253,
265,0.8039330583428178,
266,0.10184274033903198,
267,0.26005297082210116,
268,0.5569820180277608,
269,0.024229427433186942,
270,0.23052313512087091,
271,0.5668662283092979,
272,0.2203440526664967,
273,0.32408086961705423,
274,0.3255141855368809,
275,0.42543138477910636,
276,0.29846145076219033,
277,0.6016588387191756,
278,0.5687893002521751,
279,0.5133396540421388,
280,0.6344522697058406,
281,0.4212603288534616,
282,0.3684094848860962,
283,0.7328860981590267,
284,0.11850942002372869,
285,0.4576501160133944,
286,0.5459099243115508,
287,0.2700723063105483,
288,0.8029828290455577,
289,0.5548342468686748,
290,0.5107201302574635,
291,0.21408429897306405,
292,0.22640723323614093,
293,0.32909594859758956,
294,0.3122297538495582,
295,0.6576082779787067,
296,0.20914121640998853,
297,0.5057808172159082,
298,0.054484182361011026,
299,0.3486105431713295,
300,0.1449780826500785,
301,0.38834201653858635,
302,0.11706367871909759,
303,0.9547218743482165,
304,0.453131435240995,
305,0.6105044793285007,
306,0.2762986882811438,
307,0.6651300670686744,
308,0.38047165002216454,
309,0.35287279909632724,
310,0.2898398675128498,
311,0.33052102383695664,
312,0.42975959877912556,
313,0.5770007321088938,
314,-0.22667460507196865,
315,0.2996423807676319,
316,0.13784735675939447,
317,0.6004226104677253,
318,0.7940321148885595,
319,0.3051399490640354,
320,0.9127656157311363,
321,0.030632631853227024,
322,-0.08562509734896279,
323,0.2354101418500294,
324,0.6159480361022502,
325,0.09145056846757257,
326,0.41062920312755286,
327,0.7536341303811208,
328,0.13492071775387277,
329,0.35357389013290014,
330,0.42737962763700243,
331,-0.08613711973103302,
332,0.43305343646220734,
333,-0.438646161627846,
334,0.8577250620218638,
335,0.16644524047696932,
336,0.23840292203684818,
337,0.5821034364589193,
338,0.15743816806981215,
339,0.35992276390903444,
340,0.5682680346408324,
341,-0.002006607286888425,
342,0.375810388821177,
343,0.4129881671992684,
344,0.6659411729133417,
345,0.8185404835864128,
346,0.5787713693344276,
347,0.260463634126888,
348,0.038882511889549984,
349,0.4673022689306844,
350,0.3781435401011258,
351,0.08182399854693093,
352,0.5484040661140037,
353,0.5941355580538974,
354,0.46878053549306914,
355,0.7084621799612344,
356,0.3442503433641679,
357,0.039457120858668066,
358,0.4787787906812018,
359,0.38078747041698363,
360,0.7352557845084091,
361,0.42333891216781255,
362,0.21459989788368355,
363,0.4543370706126416,
364,0.4845766158540186,
365,0.5364508055501078,
366,0.6925383665058339,
367,0.2356208124767856,
368,0.6151966488041716,
369,0.6223099786084554,
370,0.5650347848954858,
371,0.5197698019846941,
372,0.36976359443454304,
373,0.7047875285136891,
374,0.44653805154893206,
375,0.37199922284801434,
376,0.37296994089709745,
377,0.6797345618542244,
378,0.17888814956523055,
379,0.5913314729169658,
380,0.751703678892297,
381,0.44345624107528153,
382,0.3475175196476084,
383,0.32791874739462984,
384,0.37847333325547117,
385,0.1312341129487984,
386,0.14849501385544692,
387,-0.20567891346346512,
388,0.228874996725591,
389,0.25966215316528585,
390,0.6493413864622947,
391,-0.135785604811702,
392,-0.09385429767198104,
393,-0.14436967267609935,
394,0.28451530264712466,
395,0.019337257865185434,
396,0.40618539053581015,
397,0.43095577693089093,
398,0.4349401623118809,
399,0.38515618302215987,
400,0.4331025089676238,
401,0.1995584229290526,
402,0.3444945676920792,
403,0.21225533349329145,
404,0.19453571282455662,
405,0.20065285067525285,
406,0.3988783707207954,
407,0.3880505916777112,
408,-0.01576261326662211,
409,0.08271236122138811,
410,0.5019681126539772,
411,0.5370402157949424,
412,0.23327856925032583,
413,-0.18375415706934178,
414,0.39585300765655074,
415,0.5718697329669866,
416,-0.02761387227674554,
417,-0.06522883897074176,
418,0.07213860518034106,
419,0.19494567115367725,
420,0.13727683610208694,
421,-0.44333136369103054,
422,0.19128383164827448,
423,-0.15680598439163396,
424,0.4572853349416119,
425,0.14877724421632985,
426,0.23616799859137974,
427,0.019240491337324243,
428,0.29322295126249864,
429,0.0693423843008684,
430,0.2611972544705581,
431,0.02212368971576987,
432,-0.2934301272961595,
433,0.3872150567503962,
434,0.3711210924943601,
435,0.4266131194741617,
436,0.10321678062619735,
437,0.3480484674611569,
438,0.6176647259097067,
439,0.6563287016845774,
440,0.3722527008147725,
441,0.18210341676843433,
442,0.20848122558602133,
443,0.1561490381280982,
444,0.13588349044745796,
445,0.36420437720546645,
446,0.3971231360792746,
447,0.3453309356708764,
448,0.24160160312936654,
449,0.5368827926870563,
450,0.3516083652159346,
451,0.5441001981439558,
452,0.21222748000289637,
453,0.14755093996909288,
454,-0.23369769780278007,
455,0.5175410544003255,
456,0.41369011820029283,
457,0.3277447143935196,
458,0.5524601322493955,
459,0.33303453781274356,
460,0.08691603837394961,
461,0.19716580168260853,
462,0.8379853576678475,
463,-0.13996357548627447,
464,0.39619635117641944,
465,0.3713611142542859,
466,0.6470624088389327,
467,0.25997208081782985,
468,0.40022011450118034,
469,0.17069768138467264,
470,0.23355297561625962,
471,0.4831160738677038,
472,0.21027588141738435,
473,0.6639345591260567,
474,0.4631205401722385,
475,0.22900972666136038,
476,0.23919271667937397,
477,0.0808930348700991,
478,0.34357232132064713,
479,0.05015997117228517,
480,0.46605608602089527,
481,0.15178811765768108,
482,0.0671685918125334,
483,0.518802242733173,
484,0.08454293886493734,
485,-0.17877909380046325,
486,0.14542845541765953,
487,-0.26936526178757925,
488,-0.038926384569481956,
489,0.5992686418308681,
490,-0.02564373850746938,
491,0.42497512993906117,
492,-0.13958973659831755,
493,-0.06736702162136396,
494,0.009370866463336085,
495,0.24391987844761895,
496,0.5539008292269559,
497,0.42646406638617435,
498,0.3246294386022921,
499,0.2976487904193544,
500,0.30909293370999663,
501,0.24022034320319677,
502,0.5825766001809729,
503,0.8110522224694741,
504,0.33788697679197627,
505,0.08904187190579028,
506,0.34263161126926306,
507,0.4454177427434921,
508,0.4544282795781709,
509,0.6150357062553733,
510,0.4840694983332017,
511,0.2738425118920578,
512,0.4988972965514955,
513,0.2870098806582001,
514,0.5546826286460491,
515,0.30873672067462554,
516,0.5166692745649473,
517,0.5207139192901012,
518,-0.04090718821445319,
519,0.09127584148758383,
520,0.28069181734363585,
521,0.2726309725593276,
522,0.7697501495722565,
523,-0.17438247083071137,
524,0.30372188683819357,
525,-0.34400617455050303,
526,0.3297505670990291,
527,0.5791580584034316,
528,0.3059390909021254,
529,0.19350496396099162,
530,0.3574508271997803,
531,0.3061098500224996,
532,0.06373457518880689,
533,-0.0661579590524544,
534,0.5603688898775383,
535,0.2579668848156207,
536,0.43747297342066077,
537,0.659969974415384,
538,0.5291920463660438,
539,0.3107978002933316,
540,0.8422367977708882,
541,0.42596691502218303,
542,0.4759961311361101,
543,0.752116086970945,
544,0.3560584222975133,
545,0.20666368317753442,
546,0.6267253200622361,
547,-0.11714590487597218,
548,0.4850194038072993,
549,0.06756604943747004,
550,0.4169072562457626,
551,0.6379200684279347,
552,0.5054201435322256,
553,0.32925442672083477,
554,0.6037864371068403,
555,0.19001796636117263,
556,0.36073760412000666,
557,0.2550883109966932,
558,0.18029342242240443,
559,0.5664131441811887,
560,0.18569242031119215,
561,0.3114372522233364,
562,-0.3664500464029736,
563,0.2926187761479109,
564,0.38237409394085625,
565,0.19626611843606934,
566,0.24507060473823897,
567,0.4869802778115655,
568,0.18534655422032864,
569,0.4758518936547592,
570,0.21805250766849393,
571,0.36747446372117937,
572,0.37118192071698863,
573,0.10535188398969061,
574,-0.3580730566853,
575,0.45731411645400133,
576,0.6575438121323689,
577,0.5503570257610245,
578,0.3116190132858182,
579,0.4563951173556544,
580,-0.06674527179993019,
581,0.32052213406151164,
582,0.47020523698042066,
583,0.6914490751051755,
584,0.23909494824123995,
585,0.5396313476927536,
586,0.44907802149284237,
587,0.1338634740683498,
588,-0.10013414258716492,
589,-0.08780050281936125,
590,0.18908440816309402,
591,0.0033665174256611863,
592,0.3332419047374699,
593,0.38734647639764336,
594,-0.5458703456191278,
595,0.14016465651066656,
596,0.28690424104788353,
597,-0.11499498115080291,
598,0.6792164569415832,
599,0.3592219344372397,
600,0.4771573637341979,
601,-0.3702091159813771,
602,-0.17616183631202623,
603,0.09585293808394713,
604,0.5003939991703295,
605,0.4624793234182877,
606,0.3196066564572662,
607,0.36826974080461866,
608,0.7878857308150734,
609,0.4554512151432871,
610,0.4435527079787389,
611,0.42674960358206576,
612,0.1334942557512735,
613,0.3662476005365166,
614,0.4237364035467043,
615,0.3322293627329819,
616,-0.04986665632618511,
617,0.5211084494014188,
618,0.6275387444125574,
619,0.01437949177180223,
620,0.3998396366333151,
621,0.6566806823629717,
622,0.3331920182799835,
623,0.2536038579051356,
624,0.47430345724733924,
625,-0.08477024067732578,
626,0.5551871824480046,
627,0.36155095619958283,
628,0.350270020135599,
629,0.3862491974790027,
630,-0.057927777768101166,
631,0.4452549248150317,
632,0.2859148251634907,
633,0.33286384975805294,
634,0.4262786682789962,
635,0.5698498472422219,
636,0.34545073656389486,
637,0.32597943542155416,
638,0.21592999946227673,
639,0.49391655842245247,
640,-0.2951549230576249,
641,0.31837928560623685,
642,0.01508063506889522,
643,0.5069766727658703,
644,0.3567697872420361,
645,0.21865278817690045,
646,0.4869331551586335,
647,0.022324821213676387,
648,0.6595847006289047,
649,0.020591267626246933,
650,0.6295065957907051,
651,0.31870692058491856,
652,0.2243017750571372,
653,0.31104481432857917,
654,0.4111597409058034,
655,0.21701965514780938,
656,0.08893798522820454,
657,0.17357187159633844,
658,0.44901029501033546,
659,0.04489345796869924,
660,0.08194544174620824,
661,0.355482049710442,
662,0.4430425693692004,
663,0.680487710754144,
664,0.3254092213722472,
665,0.2220579703886665,
666,0.10020082300964617,
667,0.6187966857405813,
668,0.34822436609198737,
669,0.7032169030273194,
670,0.6343745276224821,
671,0.6618760702498059,
672,0.5111138782756579,
673,0.6133892609771274,
674,0.5657860501634594,
675,0.4588730599469836,
676,-0.046000109267570505,
677,0.2040361197547208,
678,-0.24684706233752654,
679,0.2526649964091514,
680,0.4087600204642777,
681,0.6129919782939253,
682,0.17517659249122725,
683,0.46989877436539784,
684,0.4904919356347713,
685,0.5185367819337316,
686,0.1789349609086866,
687,0.1067700041531058,
688,0.7593924911571012,
689,0.5151766043435595,
690,0.29550338861476716,
691,0.4035521986799653,
692,0.2060205718705404,
693,0.4939463988620738,
694,0.48548828752514184,
695,0.4477243244093122,
696,0.31518664467000734,
697,0.45522385539017873,
698,-0.11955156018075769,
699,0.666566218464908,
700,0.40610078294597707,
701,0.4324601560400836,
702,0.5223810965460804,
703,0.28097013516700026,
704,0.49972317210503786,
705,0.40277641297930633,
706,0.9488192774057637,
707,0.3973239491238251,
708,0.3156542343253362,
709,0.2515650872098745,
710,0.5623287603723668,
711,0.6297194508707544,
712,0.13308666093415344,
713,0.44633299522680986,
714,0.36543465012254567,
715,0.5339304868794575,
716,0.41142291367174927,
717,0.6917460513589332,
718,0.5778886551488245,
719,0.42824836207749456,
720,-0.07646997111357186,
721,0.4065386976828222,
722,0.2984130707831981,
723,0.23342524590530075,
724,0.2124130209138126,
725,0.1943881991267812,
726,0.40156367358091904,
727,0.41293719730781503,
728,0.30514232578635775,
729,0.5474124754335373,
730,0.7295727795947692,
731,0.6532523511158282,
732,0.45583376168141354,
733,-0.22775227631421147,
734,0.4111841286180188,
735,0.27337380808504474,
736,0.5699728785622129,
737,0.6362271453688548,
738,0.36911505226151803,
739,0.37790437828684886,
740,0.4141409548175955,
741,0.2970942693544358,
742,0.5375746748273845,
743,0.49622397854098793,
744,0.8193477876268405,
745,0.4804473342639687,
746,0.34359338380462306,
747,0.5171575827453299,
748,0.6064307077524359,
749,0.5942745058468872,
750,0.4278114566180244,
751,0.6981455381624319,
752,0.760748436847018,
753,0.5664912889251539,
754,0.5504060171007507,
755,0.1893715456613658,
756,0.49727860234549387,
757,0.556031947627005,
758,0.3785802572346647,
759,0.8653200675378119,
760,0.7459637250216453,
761,0.40519111324390256,
762,0.6288216589032305,
763,0.43805803227124657,
764,0.3696002844700109,
765,0.16089718623149485,
766,0.27229171682126185,
767,0.45243302037897853,
768,0.3431545073419596,
769,0.6679456480678075,
770,0.40207978033063035,
771,0.37042273449778346,
772,0.3341137347816651,
773,0.4640269670789639,
774,0.1510248818234976,
775,0.5105793936201345,
776,0.8212971140811471,
777,0.14186341109645437,
778,-0.21214833611607778,
779,0.7931376971081061,
780,0.04455140892900076,
781,0.4186682892753793,
782,0.38417914759169663,
783,0.5279871566987419,
784,0.5549236738584574,
785,0.6124851473868592,
786,0.3981060049470583,
787,0.4912729078790321,
788,0.29355590730394326,
789,0.3497020114363789,
790,0.48848575267641886,
791,0.29777203679123143,
792,0.5314242106901135,
793,0.19464715479956612,
794,0.454196340443299,
795,-0.32559694187095317,
796,0.23144239651513662,
797,0.16762491979670086,
798,0.1232358907615358,
799,0.28605768516315344,
800,0.6011603860848544,
801,0.4515633766598183,
802,0.30456469025398625,
803,0.4570068182739678,
804,0.6694409663028248,
805,0.4174475537617385,
806,0.5201035653689794,
807,0.5187849930416569,
808,0.3115844808512246,
809,0.647472175297907,
810,0.03939420513260192,
811,0.4949411548546382,
812,-0.245341501451765,
813,0.47695924693430275,
814,0.6597578385244097,
815,0.3167066856472219,
816,0.30247238618934214,0.3353989490614273
817,0.12849328890920012,
818,0.33896226248747086,
819,0.463758761698076,
820,0.28364303531393664,
821,0.3206508786092585,
822,0.31191203795380934,
823,0.43018214055817655,
824,0.8061460472415486,
825,-0.22919949044483282,
826,0.5591608588895591,
827,0.4132372739294415,
828,0.4669933151169309,
829,0.346954578960856,
830,0.40646827563530286,
831,-0.030039195433928655,
832,0.4737045850106758,
833,0.24139599437659082,
834,0.6318282757793738,
835,0.6461739243036383,
836,0.5385648839792211,
837,0.5732892767880478,
838,0.8637111732007056,
839,0.5926651103580506,
840,0.1821876950620388,
841,0.6524312797876459,
842,0.1780173874632004,
843,0.0786520416025823,
844,0.3686778165035165,
845,0.25256947985878303,
846,0.5230399295557429,
847,0.5515904381290901,
848,0.6028554347887362,
849,0.6189445067724728,
850,0.40045819562982254,
851,0.519008404809857,
852,-0.2161477942146696,
853,0.832204655037694,
854,0.4624025737356706,
855,0.7351230565346737,
856,0.7054943941483959,
857,0.39245204090477764,
858,0.728439721191453,
859,0.33023253432460115,
860,0.5168650294391487,
861,0.6003359998467774,
862,0.387663428450938,
863,0.6472546745259188,
864,0.7011838122940467,
865,0.14071536986448036,
866,0.07101026342721654,
867,0.11922320453926201,
868,0.49797644247978906,
869,0.7046195186068123,
870,0.7921077706252474,
871,0.7300472676961531,
872,0.5201968634330576,
873,0.3232557417190612,
874,0.10460416818242475,
875,0.3732526483907446,
876,0.566388082116265,
877,0.0996401230004527,
878,0.6409695472848098,
879,0.41271538774768,
880,0.4316123018463878,
881,-0.33378825683909824,
882,0.3158840079783869,
883,0.4503151521652259,
884,0.3089010780654736,
885,0.33747783572254714,
886,0.13598781744453217,
887,0.48693543343823537,
888,0.2348994014467843,
889,0.7058811896859226,
890,0.32045031054398876,
891,-0.2867169673859445,
892,0.25855721611476173,
893,0.22278229264773372,
894,0.7399384506809001,
895,0.403587015305197,
896,0.6310733178220402,
897,0.7631884178802805,
898,0.20749202392180627,
899,0.6495906660134478,
900,0.37725861919889325,
901,0.3386238643747991,
902,0.3765976545687914,
903,0.31700399952857,
904,0.4328866702274448,
905,0.9438650167004202,
906,0.7795380085290974,
907,0.6518080995395052,
908,0.6224847433459669,
909,0.4586023539193169,
910,0.3557792504446909,
911,0.8780754030224599,
912,0.6615532089018231,
913,0.34611561620339265,
914,0.3000433936091824,
915,0.3271609765842317,
916,0.7587443732894894,
917,0.5134622566137289,
918,0.3141308024788223,
919,0.5869406632524558,
920,0.7947585153988014,
921,0.27948762697315,
922,0.8535400196994273,
923,0.43020203238519406,
924,0.034340773895153706,
925,0.4055220555487456,
926,0.04875039144934567,
927,0.7381290994312594,
928,0.19017810971133303,
929,0.6570588736839674,
930,0.6291153004209697,
931,0.37419054470900925,
932,0.22796143235081834,
933,0.5120892005423091,
934,0.7810112842048883,
935,0.4076166650469909,
936,0.542817189892393,
937,0.5912661604806598,
938,0.7910180255364383,
939,0.49461347671602857,
940,0.5310602260212358,
941,0.5842829228911774,
942,0.6389374498904067,
943,0.49126854857422053,
944,0.37808301312046955,
945,0.5277906808394986,
946,0.5389868274051721,
947,0.43832083104815167,
948,0.5250464653400063,
949,0.07570478343473014,
950,0.2790101597465016,
951,0.3267901565326488,
952,0.17192494764405383,
953,0.815370038494928,
954,0.48591752208690053,
955,0.29071864934340136,
956,0.47011943490929153,
957,0.5116726964716638,
958,0.4498012570516605,
959,0.23293000406485406,
960,0.6774042767152424,
961,0.5085675017554817,
962,0.3952451385888868,
963,0.7379815197336799,
964,0.5673028478045833,
965,0.47728943337141844,
966,0.4137320079623303,
967,0.4279124655501049,
968,0.8373977142193739,
969,0.6369546347357118,
970,0.5481619241478454,
971,0.41658073876995666,
972,0.625007101529254,
973,0.364194961057588,
974,0.6298091317279239,
975,0.38595726332293057,
976,0.5590263006400785,
977,-0.08900194295869923,
978,0.6332017198226122,
979,0.12740528425773562,
980,0.546933864359364,
981,0.558910795470589,
982,0.6821776183152913,
983,0.1852617406873876,
984,0.5140877095690904,
985,0.6703497123586735,
986,0.23520464132849314,
987,0.5192676917066209,
988,0.2531370299735164,
989,0.5939985077731937,
990,0.5286339094402049,
991,0.4102160541359414,
992,0.3814136248019301,
993,0.6617483558401995,
994,0.44529819383842856,
995,0.6421073280960737,
996,0.5746735672227081,
997,0.8848806287115923,
998,0.6738640811009693,
999,0.7606460174516849,
1000,0.7936767169750673,
1001,0.6208190650292573,
1002,0.5193922185765669,
1003,0.4066516116447817,
1004,0.7160366893017258,
1005,0.5418105283167161,
1006,0.370280815986077,
1007,0.4761609110403687,
1008,0.7243690482647537,
1009,0.39736741560550787,
1010,0.19891488230786036,
1011,0.5298524395938855,
1012,0.6131509112850918,
1013,0.2724025162091547,
1014,0.27657784248832856,
1015,0.5267948167298036,
1016,-0.03642892148411707,
1017,0.28306232964738404,
1018,0.5167602952930258,
1019,0.38755937125419676,
1020,0.3173082461639847,
1021,0.4656306331642958,
1022,0.2810230363940153,
1023,0.1200431748801366,
1024,0.34228252378207635,
1025,0.4797585434620629,
1026,0.5684093660357816,
1027,0.5566601195206358,
1028,0.6779599568283811,
1029,0.47216294719275254,
1030,0.521127731366993,
1031,-0.10510295586023315,
1032,0.32434759076183584,
1033,0.4150923905374222,
1034,0.04326422855691483,
1035,0.6027994963170997,
1036,0.46926370045862587,
1037,0.4589352535987418,
1038,0.4115800693582287,
1039,0.21067601955604043,
1040,0.15240561291754356,
1041,0.5141901290754644,
1042,0.3527558949645672,
1043,0.5630763440479901,
1044,0.37631528599099096,
1045,0.7102763223403373,
1046,0.46908475395857807,
1047,0.3469642738868179,
1048,0.6689011602163709,
1049,0.8051864067581574,
1050,0.3016428937399926,
1051,0.5055303370948221,
1052,0.5120921402166668,
1053,0.5652244826261371,
1054,0.5348101545122469,
1055,0.7494193931248604,
1056,0.5722569675720135,
1057,0.5571643268142846,
1058,0.8745770215007764,
1059,0.6563902194944771,
1060,0.5561376785572834,
1061,0.8056945226456619,
1062,0.11962216953135046,
1063,0.5772383237683189,
1064,0.48956776585241557,
1065,0.5726843099334762,
1066,0.48119925814769915,
1067,0.5399706386495159,
1068,0.7586509576081021,
1069,0.8106050650152095,
1070,0.5955491694828166,
1071,0.673883449305691,
1072,0.6294492396803071,
1073,0.5348899306451584,
1074,0.42944800728169613,
1075,0.22686503335271196,
1076,0.23323519811470395,
1077,0.6057362913004454,
1078,0.6050539272408363,
1079,-0.6540071393450138,
1080,0.30066462753827894,
1081,0.47487246449607307,
1082,0.6076286518704428,
1083,0.3928141995205818,
1084,0.5019270119407049,
1085,0.35935917668891837,
1086,0.10303418676872854,
1087,0.6256710552551397,
1088,0.6440524668319629,
1089,0.8075559697583516,
1090,0.7800904734657131,
1091,0.592427865299697,
1092,0.4397110105817842,
1093,0.4751724869531306,
1094,0.8331284297429509,
1095,0.6768161196391983,
1096,0.929340715504128,
1097,0.6648956503684963,
1098,0.7300858635796384,
1099,0.6011820573163837,
1100,1.0089015761961089,
1101,0.549172988767359,
1102,0.5139114293552179,
1103,0.6430876266466741,
1104,0.38999021085292845,
1105,0.7775332164189083,
1106,0.4358272283230648,
1107,0.5496012199726327,
1108,0.30390826967422724,
1109,0.5103289324340697,
1110,0.5241025639628369,
1111,0.8827137464177981,
1112,0.5910863725197157,
1113,0.659502612223308,
1114,0.46001416379807347,
1115,0.7845822852885801,
1116,0.7343512887323249,
1117,0.7021412684961698,
1118,0.21314666973267055,
1119,0.6050332077199344,
1120,0.6405506889838463,
1121,0.3773324353939033,
1122,0.6890299685401248,
1123,0.6621902798248539,
1124,0.36344785100649435,
1125,0.6313571136625644,
1126,0.3502111995428736,
1127,0.4418109602941592,
1128,0.44355210046749305,
1129,0.48995926996988876,
1130,0.575910030620531,
1131,0.678455682320069,
1132,0.505204062560439,
1133,0.8499416062837238,
1134,0.4571317116416243,
1135,0.6475128938930397,
1136,0.5088277401091769,
1137,0.5354739983335693,
1138,0.6656920770707604,
1139,0.5499038056608526,
1140,0.554252402416229,
1141,-0.05208608990346795,
1142,0.4681556133776192,
1143,0.5112423324976619,
1144,0.17185411187741562,
1145,0.571485254967692,
1146,0.669828195875483,
